,id,host_id,neighbourhood,region,room_type,price,minimum_nights,reviews_count_bc,reviews_activity,reviews_month_bc,reviews_engagement
254,11263516,40830808,Khlong Toei,Central,Entire home/apt,809,8,2.98726648655079,High,0.40726234563961816,High
255,9988874,13779848,Parthum Wan,Central,Entire home/apt,1436,365,2.7091678110225654,High,0.29410700767833187,Moderate
256,11286562,28596883,Vadhana,Central,Entire home/apt,3216,5,0.0,Low,0.0,Low
257,10694634,55123269,Vadhana,Central,Entire home/apt,3400,21,0.0,Low,0.0,Low
258,10712227,7454779,Vadhana,Central,Entire home/apt,1480,4,2.3622513656370576,High,0.19437501126302698,Moderate
259,10713446,31435492,Vadhana,Central,Entire home/apt,2000,1,0.0,Low,0.0,Low
260,10734193,24340152,Vadhana,Central,Entire home/apt,4500,1,0.0,Low,0.0,Low
261,11345361,20190107,Parthum Wan,Central,Entire home/apt,1000,90,2.4113514105025904,High,0.20526431121821484,Moderate
262,10780464,33441839,Vadhana,Central,Entire home/apt,1286,7,2.842171722691169,High,0.348751187587103,High
263,11384598,4654562,Vadhana,Central,Entire home/apt,714,1,0.6510879906666404,Low,0.009874288685979499,Low
264,10843085,50419626,Khlong Toei,Central,Entire home/apt,700,1,1.2247932123089034,Moderate,0.038056829648450724,Low
265,11668222,45737791,Vadhana,Central,Entire home/apt,743,2,2.6301440850016133,High,0.2748384629701946,Moderate
266,11387357,4654562,Vadhana,Central,Entire home/apt,1122,1,0.6510879906666404,Low,0.009874288685979499,Low
267,11387557,4654562,Vadhana,Central,Entire home/apt,1428,1,0.0,Low,0.0,Low
268,11411099,44411495,Khlong Toei,Central,Entire home/apt,850,3,0.0,Low,0.0,Low
269,11718353,52988942,Vadhana,Central,Entire home/apt,3100,21,2.4341196452616876,High,0.21054835974434688,Moderate
270,11422901,6632570,Vadhana,Central,Entire home/apt,1000,7,0.9954614149509441,Moderate,0.01950296547366487,Low
271,10975245,1664026,Vadhana,Central,Entire home/apt,3318,35,1.8799075570967627,Moderate,0.09638641529825079,Moderate
272,11763947,37408973,Ratchathewi,Central,Entire home/apt,1350,29,2.6443528639256493,High,0.2788285834626853,Moderate
273,11764443,9024705,Vadhana,Central,Entire home/apt,885,31,2.615460721095308,High,0.2748384629701946,Moderate
274,11781761,62254557,Vadhana,Central,Entire home/apt,1543,1,2.815043852194712,High,0.3401610582732097,High
275,10981993,453474,Vadhana,Central,Entire home/apt,550,14,2.13661451012218,High,0.13942329420177477,Moderate
276,11002165,453474,Vadhana,Central,Entire home/apt,550,10,1.8799075570967627,Moderate,0.10396780237021998,Moderate
277,11784994,62755084,Vadhana,Central,Entire home/apt,2700,4,2.842171722691169,High,0.37710288340209536,High
278,11471899,60357735,Vadhana,Central,Entire home/apt,800,365,0.0,Low,0.0,Low
279,11044061,57244270,Vadhana,Central,Entire home/apt,3473,5,1.6378355596125165,Moderate,0.07256450711301977,Moderate
280,11809510,62898216,Ratchathewi,Central,Entire home/apt,699,1,0.6510879906666404,Low,0.01950296547366487,Low
281,11816960,62939640,Khlong Toei,Central,Entire home/apt,650,90,0.0,Low,0.0,Low
282,11896692,13886714,Khlong Toei,Central,Entire home/apt,1650,5,2.30756575891251,High,0.1830369591360309,Moderate
283,11516580,40491746,Vadhana,Central,Entire home/apt,1599,14,2.5682473226129887,High,0.2624311090597607,Moderate
284,11937960,63731276,Ratchathewi,Central,Entire home/apt,1672,2,3.1103589739352144,High,0.45596373293028286,High
285,11575077,14363728,Ratchathewi,Central,Entire home/apt,600,90,0.0,Low,0.0,Low
286,11952008,44088930,Vadhana,Central,Entire home/apt,1536,1,3.139704965400553,High,0.4674725649370619,High
287,11577779,12594274,Khlong Toei,Central,Entire home/apt,700,28,2.551333935169041,High,0.2537765963192301,Moderate
288,11170722,52155080,Vadhana,Central,Entire home/apt,1100,355,0.0,Low,0.0,Low
289,11170814,41374574,Ratchathewi,Central,Entire home/apt,3500,365,0.0,Low,0.0,Low
290,11193014,12287659,Khlong Toei,Central,Entire home/apt,600,30,2.600272663972903,High,0.2624311090597607,Moderate
291,11591725,3192020,Ratchathewi,Central,Entire home/apt,3000,3,0.6510879906666404,Low,0.01950296547366487,Low
292,11993164,34982031,Vadhana,Central,Entire home/apt,1697,2,2.8593027052304136,High,0.3569529949017072,High
293,12169604,20794351,Khlong Toei,Central,Entire home/apt,2200,1,2.6443528639256493,High,0.2866008991022408,Moderate
294,12024050,39199670,Vadhana,Central,Entire home/apt,4321,1,3.4901891080083876,High,0.575456684445008,High
295,12030649,15750737,Khlong Toei,Central,Entire home/apt,1590,7,2.6301440850016133,High,0.2748384629701946,Moderate
296,12180908,27627667,Vadhana,Central,Entire home/apt,1100,60,0.0,Low,0.0,Low
297,11629406,37959094,Khlong Toei,Central,Entire home/apt,1189,2,3.304032932067793,High,0.5238576012378081,High
298,12043561,34982031,Vadhana,Central,Entire home/apt,1697,2,2.615460721095308,High,0.2707767225666947,Moderate
299,12786053,38125189,Vadhana,Central,Entire home/apt,1000,90,1.941969292736452,Moderate,0.12571128167817108,Moderate
300,12047672,9252797,Vadhana,Central,Entire home/apt,1732,30,3.043532419229042,High,0.4289549149783071,High
301,12801423,69748617,Parthum Wan,Central,Entire home/apt,1385,1,0.0,Low,0.0,Low
302,12814756,69889907,Vadhana,Central,Entire home/apt,1700,30,0.0,Low,0.0,Low
303,12060340,36324473,Vadhana,Central,Entire home/apt,3100,2,3.231494175954392,High,0.5012946722618201,High
304,12815555,69889907,Vadhana,Central,Entire home/apt,2600,30,0.6510879906666404,Low,0.01950296547366487,Low
305,12818249,59999402,Khlong Toei,Central,Entire home/apt,800,30,0.9954614149509441,Moderate,0.5055058395722228,High
306,12819259,69928911,Khlong Toei,Central,Entire home/apt,1000,90,0.6510879906666404,Low,0.028894458757127702,Low
307,12825601,276418453,Vadhana,Central,Entire home/apt,2455,1,3.2779288567747726,High,0.5330743001679343,High
308,12837442,70090844,Khlong Toei,Central,Entire home/apt,1000,300,2.6443528639256493,High,0.282748831209836,Moderate
309,12160023,37205227,Vadhana,Central,Entire home/apt,990,3,0.0,Low,0.0,Low
310,12163892,23348357,Vadhana,Central,Entire home/apt,1000,30,2.0481763322732762,High,0.12571128167817108,Moderate
311,12164078,62362479,Khlong Toei,Central,Entire home/apt,700,2,1.8799075570967627,Moderate,0.09638641529825079,Moderate
312,13257563,74607170,Vadhana,Central,Entire home/apt,1000,180,0.0,Low,0.0,Low
313,12906923,36202694,Vadhana,Central,Entire home/apt,800,25,2.9932817603227218,High,0.4130080158651824,High
314,12907998,69865833,Khlong Toei,Central,Entire home/apt,850,30,1.8100331631971507,Moderate,0.4416863256582251,High
315,13273066,74780443,Ratchathewi,Central,Entire home/apt,1732,45,1.5282373466484782,Moderate,0.055724727151990214,Moderate
316,12918427,36202694,Vadhana,Central,Entire home/apt,800,25,3.073657924607911,High,0.44467920607577316,High
317,13286234,62257044,Khlong Toei,Central,Entire home/apt,1650,20,2.8915257321808143,High,0.3747118875484349,High
318,12960000,8960113,Vadhana,Central,Entire home/apt,1000,45,1.8100331631971507,Moderate,0.08862926325817572,Moderate
319,12973533,21546515,Vadhana,Central,Entire home/apt,1247,28,2.600272663972903,High,0.2707767225666947,Moderate
320,13333771,75208031,Khlong Toei,Central,Entire home/apt,900,60,0.0,Low,0.0,Low
321,13341267,4100838,Ratchathewi,Central,Entire home/apt,1400,21,2.1757504902109672,High,0.15255173984730053,Moderate
322,13009315,71768790,Vadhana,Central,Entire home/apt,2156,2,3.068802973532255,High,0.4490361788262003,High
323,13382633,12743033,Khlong Toei,Central,Entire home/apt,1177,300,2.0481763322732762,High,0.13264246494058154,Moderate
324,12486019,67590979,Ratchathewi,Central,Entire home/apt,3750,30,1.9976920722182738,Moderate,0.13264246494058154,Moderate
325,13400292,76055317,Ratchathewi,Central,Entire home/apt,866,30,2.496445953169705,High,0.23547512148776392,Moderate
326,13021796,71902535,Parthum Wan,Central,Entire home/apt,2850,1,1.8100331631971507,Moderate,0.08862926325817572,Moderate
327,13400326,73275200,Khlong Toei,Central,Entire home/apt,950,1,0.6510879906666404,Low,0.028894458757127702,Low
328,13022976,71902535,Parthum Wan,Central,Entire home/apt,3850,1,3.058898844027647,High,0.4431917868177017,High
329,13047433,71902535,Parthum Wan,Central,Entire home/apt,2850,1,2.2777393054206434,High,0.17719154338408194,Moderate
330,13421469,9509219,Khlong Toei,Central,Entire home/apt,2355,365,0.0,Low,0.0,Low
331,13421757,76501948,Vadhana,Central,Entire home/apt,2000,180,0.0,Low,0.0,Low
332,13072422,72467826,Ratchathewi,Central,Entire home/apt,4156,30,1.9976920722182738,Moderate,0.1186250592257821,Moderate
333,12568985,68147908,Vadhana,Central,Entire home/apt,693,20,1.7303127212812606,Moderate,0.08069061736922052,Moderate
334,12594670,20705220,Ratchathewi,Central,Entire home/apt,4995,1,0.0,Low,0.0,Low
335,13451554,75129764,Khlong Toei,Central,Entire home/apt,1697,2,1.2247932123089034,Moderate,0.038056829648450724,Low
336,13469414,75896029,Vadhana,Central,Entire home/apt,3612,5,2.13661451012218,High,0.19437501126302698,Moderate
337,13469480,75896029,Vadhana,Central,Entire home/apt,2900,7,1.2247932123089034,Moderate,0.04699779131937704,Moderate
338,13488757,31060474,Khlong Toei,Central,Entire home/apt,2000,3,0.0,Low,0.0,Low
339,12611931,41598889,Vadhana,Central,Entire home/apt,914,3,2.8508276562911323,High,0.3647905076929731,High
340,13515580,25243986,Parthum Wan,Central,Entire home/apt,1448,2,3.2886137941842426,High,0.5231999599866641,High
341,13564396,38703124,Vadhana,Central,Entire home/apt,2199,30,0.9954614149509441,Moderate,0.028894458757127702,Low
342,13131380,73134413,Vadhana,Central,Entire home/apt,2000,2,0.6510879906666404,Low,0.01950296547366487,Low
343,13592476,21750446,Vadhana,Central,Entire home/apt,1471,1,0.0,Low,0.0,Low
344,12687676,37225700,Khlong Toei,Central,Entire home/apt,5000,3,0.0,Low,0.0,Low
345,13142152,73258227,Ratchathewi,Central,Entire home/apt,2450,2,0.0,Low,0.0,Low
346,13630988,79022048,Vadhana,Central,Entire home/apt,1100,1,1.2247932123089034,Moderate,0.04699779131937704,Moderate
347,13647561,10901596,Khlong Toei,Central,Entire home/apt,2078,20,2.5337627115421615,High,0.2624311090597607,Moderate
348,13650053,5276255,Khlong Toei,Central,Entire home/apt,2009,2,2.8757371985748,High,0.3698241422989252,High
349,13204793,65096613,Vadhana,Central,Entire home/apt,2846,14,2.5337627115421615,High,0.2581434505004199,Moderate
350,14240567,17589873,Khlong Toei,Central,Entire home/apt,1500,1,0.6510879906666404,Low,0.15255173984730053,Moderate
351,13804275,42245609,Khlong Toei,Central,Entire home/apt,1425,2,2.9213418432253246,High,0.392916140321202,High
352,13830426,81552909,Khlong Toei,Central,Entire home/apt,1732,1,0.6510879906666404,Low,0.009874288685979499,Low
353,13831356,8134752,Parthum Wan,Central,Entire home/apt,1722,10,2.4341196452616876,High,0.23068008105657953,Moderate
354,13835834,54134220,Vadhana,Central,Entire home/apt,1039,1,3.459139902748651,High,0.5718093042917786,High
355,14256614,86817233,Parthum Wan,Central,Entire home/apt,1549,365,2.5337627115421615,High,0.2624311090597607,Moderate
356,14256832,86817233,Parthum Wan,Central,Entire home/apt,1549,365,2.600272663972903,High,0.2748384629701946,Moderate
357,13871528,30387753,Ratchathewi,Central,Entire home/apt,890,30,0.9954614149509441,Moderate,0.038056829648450724,Low
358,13735079,75700663,Khlong Toei,Central,Entire home/apt,1000,2,2.1757504902109672,High,0.16513064758391335,Moderate
359,13874083,81973910,Khlong Toei,Central,Entire home/apt,1500,28,2.7438223164372193,High,0.32490932477010565,Moderate
360,14273017,86741374,Vadhana,Central,Entire home/apt,1450,6,2.7091678110225654,High,0.3151497418807753,Moderate
361,13755069,70865308,Ratchathewi,Central,Entire home/apt,1212,1,1.8100331631971507,Moderate,0.09638641529825079,Moderate
362,13760584,19266319,Vadhana,Central,Entire home/apt,1364,30,3.547684422481749,High,0.5912979100343129,High
363,13920174,82634114,Khlong Toei,Central,Entire home/apt,600,28,2.245996039897649,High,0.20526431121821484,Moderate
364,14347227,76322513,Vadhana,Central,Entire home/apt,1190,1,0.6510879906666404,Low,0.009874288685979499,Low
365,14749067,27021242,Khlong Toei,Central,Entire home/apt,922,30,1.6378355596125165,Moderate,0.07256450711301977,Moderate
366,14359917,435738,Khlong Toei,Central,Entire home/apt,1000,2,0.6510879906666404,Low,0.01950296547366487,Low
367,14376311,10051980,Vadhana,Central,Entire home/apt,2251,2,0.6510879906666404,Low,0.01950296547366487,Low
368,14752472,40262107,Khlong Toei,Central,Entire home/apt,850,90,3.3328920880842765,High,0.5417213627279995,High
369,13954090,80233466,Vadhana,Central,Entire home/apt,1732,1,0.0,Low,0.0,Low
370,14780679,1379116,Vadhana,Central,Entire home/apt,2000,4,1.8799075570967627,Moderate,0.10396780237021998,Moderate
371,13985779,83468697,Vadhana,Central,Entire home/apt,2000,14,0.0,Low,0.0,Low
372,14415789,10477079,Vadhana,Central,Entire home/apt,2000,90,0.0,Low,0.0,Low
373,14002220,83668253,Vadhana,Central,Entire home/apt,1800,3,3.2023454702766156,High,0.49866832135786643,High
374,14030937,30386490,Vadhana,Central,Entire home/apt,3211,1,3.344213751114378,High,0.5417213627279995,High
375,14035516,33648272,Vadhana,Central,Entire home/apt,899,16,3.240691724844336,High,0.5184307401968373,High
376,14456579,2092389,Parthum Wan,Central,Entire home/apt,1290,7,2.9556973433230653,High,0.40529544145241675,High
377,14795049,92406083,Ratchathewi,Central,Entire home/apt,1557,1,3.0220156848572044,High,0.43387743154005665,High
378,14066721,971520,Khlong Toei,Central,Entire home/apt,2286,180,2.0481763322732762,High,0.12571128167817108,Moderate
379,14811026,92567498,Vadhana,Central,Entire home/apt,1300,1,2.5845469365657974,High,0.2748384629701946,Moderate
380,14923497,19266319,Vadhana,Central,Entire home/apt,2500,2,2.13661451012218,High,0.15255173984730053,Moderate
381,14508708,2092389,Khlong Toei,Central,Entire home/apt,1290,7,3.016439696484557,High,0.4289549149783071,High
382,14509469,2954058,Vadhana,Central,Entire home/apt,2182,20,0.0,Low,0.0,Low
383,14525377,232977481,Vadhana,Central,Entire home/apt,1599,28,1.8799075570967627,Moderate,0.10396780237021998,Moderate
384,14156186,71956209,Vadhana,Central,Entire home/apt,3000,7,0.6510879906666404,Low,0.009874288685979499,Low
385,14156655,18951509,Khlong Toei,Central,Entire home/apt,2500,14,0.6510879906666404,Low,0.42556855282183925,High
386,14544859,6128312,Khlong Toei,Central,Entire home/apt,1207,1,3.1989516202301247,High,0.4968739854968499,High
387,14997313,94457589,Vadhana,Central,Entire home/apt,2000,1,0.6510879906666404,Low,0.009874288685979499,Low
388,14562156,45051583,Ratchathewi,Central,Entire home/apt,2100,90,2.13661451012218,High,0.15255173984730053,Moderate
389,15010841,94728964,Khlong Toei,Central,Entire home/apt,2070,3,3.03292734516459,High,0.43705859381354895,High
390,14595039,26399259,Ratchathewi,Central,Entire home/apt,4121,2,2.968635567749068,High,0.41111815633881993,High
391,14616137,19337741,Khlong Toei,Central,Entire home/apt,1050,30,2.0942643757493995,High,0.13942329420177477,Moderate
392,15011636,1655819,Vadhana,Central,Entire home/apt,3000,30,0.0,Low,0.0,Low
393,14646290,69748617,Ratchathewi,Central,Entire home/apt,1200,10,1.941969292736452,Moderate,0.11137892354360517,Moderate
394,14211732,62257044,Vadhana,Central,Entire home/apt,1650,20,2.9284577077291956,High,0.3950508084149482,High
395,14661436,562501,Vadhana,Central,Entire home/apt,2424,3,1.8100331631971507,Moderate,0.11137892354360517,Moderate
396,15227952,56648978,Ratchathewi,Central,Entire home/apt,2000,1,0.0,Low,0.0,Low
397,15239741,50351945,Ratchathewi,Central,Entire home/apt,2500,1,0.0,Low,0.0,Low
398,15068625,28443643,Ratchathewi,Central,Entire home/apt,4429,2,3.181474287296945,High,0.4931766736381304,High
399,15241184,24147370,Khlong Toei,Central,Entire home/apt,4500,2,3.4698394875693985,High,0.5805313992952024,High
400,15258379,20198423,Vadhana,Central,Entire home/apt,4675,3,2.9932817603227218,High,0.46250204255575195,High
401,15607974,100622801,Khlong Toei,Central,Entire home/apt,4080,1,1.6378355596125165,Moderate,0.09638641529825079,Moderate
402,15616453,100682823,Khlong Toei,Central,Entire home/apt,1500,1,0.6510879906666404,Low,0.009874288685979499,Low
403,15304743,36323730,Parthum Wan,Central,Entire home/apt,2390,30,1.2247932123089034,Moderate,0.038056829648450724,Low
404,15304927,97471668,Khlong Toei,Central,Entire home/apt,550,7,0.0,Low,0.0,Low
405,15668994,101186205,Khlong Toei,Central,Entire home/apt,1500,1,0.9954614149509441,Moderate,0.028894458757127702,Low
406,15317734,31566655,Khlong Toei,Central,Entire home/apt,1900,60,0.9954614149509441,Moderate,0.028894458757127702,Low
407,15192641,96128335,Vadhana,Central,Entire home/apt,2000,7,0.6510879906666404,Low,0.01950296547366487,Low
408,15696795,47324488,Khlong Toei,Central,Entire home/apt,1166,1,3.346432190606988,High,0.5470613516344077,High
409,15712457,1509492,Vadhana,Central,Entire home/apt,1938,14,0.0,Low,0.0,Low
410,15713688,1509492,Vadhana,Central,Entire home/apt,5012,14,0.6510879906666404,Low,0.009874288685979499,Low
411,15714335,47324488,Khlong Toei,Central,Entire home/apt,1277,1,3.335187664892458,High,0.5437160915551256,High
412,15219334,38835761,Vadhana,Central,Entire home/apt,1106,28,2.833327647931599,High,0.36732593720186624,High
413,15225893,420188,Vadhana,Central,Entire home/apt,4000,20,3.078450191869359,High,0.4586240284660793,High
414,15716640,47324488,Khlong Toei,Central,Entire home/apt,1147,1,3.3739833681354914,High,0.55448651903853,High
415,15724739,47324488,Khlong Toei,Central,Entire home/apt,1166,1,3.3090193754404718,High,0.5358978863624945,High
416,15939441,65096613,Khlong Toei,Central,Entire home/apt,3460,10,2.6843961520036577,High,0.3117880471824663,Moderate
417,15735545,93699685,Khlong Toei,Central,Entire home/apt,1258,30,2.775846725662387,High,0.34306914765981744,High
418,16005274,104052828,Khlong Toei,Central,Entire home/apt,1212,3,0.0,Low,0.0,Low
419,15420485,19420556,Khlong Toei,Central,Entire home/apt,1314,21,2.5337627115421615,High,0.2624311090597607,Moderate
420,15747973,91426608,Vadhana,Central,Entire home/apt,941,5,3.2886137941842426,High,0.5301312568267734,High
421,15424391,98862993,Khlong Toei,Central,Entire home/apt,2200,1,0.0,Low,0.0,Low
